new_text,new_label
"['الاوردر', '3']","['order', 'item_number']"
['العنوان'],['address']
['عنواني'],['address']
['الفاتورة'],['invoice']
['الطلبات'],['order']
"['عايزة', 'ميل']","['show', 'ItemName']"
"['الطلبات', 'السابقة']","['order', 'previous']"
"['تفرجيني', 'قائمة', 'الطلبات', 'السابقة']","['show', 'Menu', 'order', 'previous']"
"['اسجل', 'العنوان']","['update_data', 'address']"
"['اسجل', 'عنوان']","['update_data', 'address']"
['اغير'],['change']
"['رقم', 'الموبايل', 'للرقم']","['phone_number', 'phone_number', 'phone_number']"
['ايه'],['late']
"['شوف', 'الاوردرات', 'طلبتها', 'قبل']","['show', 'order', 'order', 'previous']"
['منيو'],['Menu']
"['اغير', 'العنوان']","['change', 'address']"
"['رقم', 'موبايلي']","['phone_number', 'phone_number']"
"['عايزة', 'اغير', 'عنوان']","['show', 'change', 'address']"
['الفاتورة'],['invoice']
"['احذف', 'العنوان']","['delete', 'address']"
"['عايزة', 'اشوف', 'منيو']","['show', 'show', 'Menu']"
"['قائمة', 'تغيير', 'البيانات']","['Menu', 'change', 'update_data']"
"['غير', 'رقم', 'الموبايل']","['change', 'phone_number', 'phone_number']"
"['رقم', 'الجوال']","['phone_number', 'phone_number']"
"['رقم', 'موبايلي']","['phone_number', 'phone_number']"
['رقم'],['phone_number']
['الجوال'],['phone_number']
['العنوان'],['address']
"['بيتزا', 'سوبر', 'سوبريم']","['ItemName', 'ItemName', 'ItemName']"
['كبير'],['itemSize']
['مع'],['add']
['الطلبات'],['order']
['مع'],['add']
"['الغي', 'عنواني']","['cancel', 'address']"
"['تغيير', 'البيانات']","['change', 'update_data']"
['ميل'],['ItemName']
"['اسجل', 'عنوان']","['update_data', 'address']"
"['غير', 'العنوان']","['change', 'address']"
['عايزة'],['show']
"['عايزة', 'منيو']","['show', 'Menu']"
"['البيت', 'البيت', 'عنوان', 'غير']","['address', 'address', 'address', 'change']"
['اشوف'],['show']
['اشوف'],['show']
"['تعرضلي', 'المنيو']","['show', 'Menu']"
['رقم'],['phone_number']
['كام'],['invoice']
['العنوان'],['address']
"['اعدل', 'عنواني']","['edit', 'address']"
"['اغير', 'رقم', 'الموبايل']","['change', 'phone_number', 'phone_number']"
['المنيو'],['Menu']
"['اشوف', 'المنيو']","['show', 'Menu']"
['الاوردر'],['order']
['هاخد'],['show']
['البيانات'],['update_data']
"['احذف', 'عنوان', 'البيت']","['delete', 'address', 'address']"
['الفاتورة'],['invoice']
['كام'],['invoice']
"['عايزة', 'عنواني']","['show', 'address']"
['تغيير'],['change']
['العنوان'],['address']
"['الاوردر', 'فاضله', 'ايه']","['order', 'late', 'late']"
['3'],['item_number']
"['احط', 'رقم', 'البيت']","['add', 'phone_number', 'address']"
"['اسجل', 'رقم', 'الموبايل']","['update_data', 'phone_number', 'phone_number']"
['العنوان'],['address']
"['شوف', 'الطعام']","['show', 'Menu']"
['الفاتورة'],['invoice']
"['اتنين', 'كبير']","['item_number', 'itemSize']"
['الطلبات'],['order']
['الاوردر'],['order']
"['عايزة', 'مع']","['show', 'add']"
['مع'],['add']
"['اشوف', 'الطلبات']","['show', 'order']"
"['اضيف', 'عنوان']","['add', 'address']"
"['عطيني', 'الفاتورة']","['show', 'invoice']"
"['اضيف', 'عنوان']","['add', 'address']"
['اشوف'],['show']
['الاوردر'],['order']
['مع'],['add']
"['2', 'مع', 'كبير']","['item_number', 'add', 'itemSize']"
['عايزة'],['show']
"['تشيكن', 'ميل']","['ItemName', 'ItemName']"
"['رقم', '3']","['phone_number', 'item_number']"
['امسح'],['delete']
"['2', 'واحد', 'واحد', 'كبير']","['item_number', 'item_number', 'item_number', 'itemSize']"
"['رقم', 'موبايلي']","['phone_number', 'phone_number']"
"['اعدل', 'العنوان']","['edit', 'address']"
"['بيتزا', 'سوبر', 'سوبريم']","['ItemName', 'ItemName', 'ItemName']"
"['وريني', 'الطلبات']","['show', 'order']"
"['كبير', 'طحينه', 'غير']","['itemSize', 'ingredients', 'change']"
"['شوف', 'الكارت']","['show', 'card']"
"['اغير', 'اللغة']","['change', 'Language']"
['الاوردر'],['order']
"['5', 'ساندوتش', 'مع', '2']","['item_number', 'ItemName', 'add', 'item_number']"
"['اغير', 'عنوان']","['change', 'address']"
"['الطلبات', 'ايه']","['order', 'late']"
['الاوردر'],['order']
"['غير', 'عنوان']","['change', 'address']"
"['عايزة', 'اشوف', 'اوردراتي']","['show', 'show', 'order']"
"['عايزة', 'بيتزا', 'كبير']","['show', 'ItemName', 'itemSize']"
['تفرجيني'],['show']
"['تغيير', 'البيانات']","['change', 'update_data']"
['اللغة'],['Language']
['شيل'],['edit']
"['عنوان', 'البيت']","['address', 'address']"
['مع'],['add']
"['3', 'بيتزا', 'كبير', 'بصل']","['item_number', 'ItemName', 'itemSize', 'Exclude']"
['عنواني'],['address']
['وقت'],['late']
['عايزة'],['show']
"['عنوان', 'البيت']","['address', 'address']"
['الاوردر'],['order']
['عنوان'],['address']
"['احذف', 'العنوان']","['delete', 'address']"
"['احذف', 'العنوان']","['delete', 'address']"
"['اشوف', 'منيو']","['show', 'Menu']"
['مع'],['add']
['تعرضلي'],['show']
['ايه'],['late']
"['اللغة', 'الانجليزية']","['Language', 'Language']"
"['هاخد', '3', 'بيتزا', 'كبير']","['show', 'item_number', 'ItemName', 'itemSize']"
['الاوردر'],['order']
"['قائمة', 'تغيير', 'البيانات']","['Menu', 'change', 'update_data']"
['عنواني'],['address']
"['3', 'بصل']","['item_number', 'Exclude']"
"['اغير', 'العنوان']","['change', 'address']"
"['مع', 'سلطة']","['add', 'ItemName']"
"['الغي', 'عنواني']","['cancel', 'address']"
['الاوردر'],['order']
"['تبعتلي', 'منيو']","['show', 'Menu']"
['مع'],['add']
['قائمة'],['Menu']
['منيو'],['Menu']
"['غير', 'العنوان']","['change', 'address']"
['عنوان'],['address']
['الاطباق'],['Menu']
['مع'],['add']
['دلوقتي'],['late']
"['تفرجيني', 'قائمة', 'الاوردرات', 'السابقة']","['show', 'Menu', 'order', 'previous']"
"['عايزة', 'اشوف', 'الاوردرات']","['show', 'show', 'order']"
"['اضيف', 'عنوان', 'البيت']","['add', 'address', 'address']"
['كبير'],['itemSize']
['عايزة'],['show']
['للرقم'],['phone_number']
['عنوان'],['address']
"['عايزة', 'اشوف', 'قبل']","['show', 'show', 'previous']"
"['اشوف', 'منيو']","['show', 'Menu']"
"['اعرضلي', 'الاوردر']","['show', 'order']"
['بيتزا'],['ItemName']
"['كبير', 'بدون', 'مع']","['itemSize', 'Exclude', 'add']"
['اشوف'],['show']
"['اشوف', 'الاوردر']","['show', 'order']"
['اعرضلي'],['show']
['عايزة'],['show']
"['اعرضلي', 'السابقة']","['show', 'previous']"
"['رقم', 'الموبايل']","['phone_number', 'phone_number']"
"['وريني', 'قبل']","['show', 'previous']"
['ايه'],['late']
['المنيو'],['Menu']
"['وريني', 'الطلبات']","['show', 'order']"
"['اشوف', 'الطلبات']","['show', 'order']"
['العنوان'],['address']
"['اشوف', 'قبل']","['show', 'previous']"
['العنوان'],['address']
['الاوردر'],['order']
"['عايزة', 'الاوردر']","['show', 'order']"
"['تعرضلي', 'الطلبات']","['show', 'order']"
"['شوف', 'الاوردر']","['show', 'order']"
"['امسح', 'عنواني']","['delete', 'address']"
"['عايزة', 'احدد', 'عنوان']","['show', 'add', 'address']"
"['اشوف', 'الطلبات', 'السابقة']","['show', 'order', 'previous']"
['للرقم'],['phone_number']
['القائمة'],['Menu']
"['غير', 'رقم']","['change', 'phone_number']"
"['اشوف', 'الكارت']","['show', 'card']"
['احذف'],['delete']
['قبل'],['previous']
['تبعتلي'],['show']
['بياناتي'],['update_data']
"['تغيير', 'البيانات']","['change', 'update_data']"
['ساندوتش'],['ItemName']
"['اغير', 'رقم', 'موبايلي']","['change', 'phone_number', 'phone_number']"
['العنوان'],['address']
"['شوف', 'المنيو']","['show', 'Menu']"
['الاوردر'],['order']
"['قديش', 'وقت', 'الاوردر']","['show', 'late', 'order']"
"['قائمة', 'الطعام']","['Menu', 'Menu']"
"['ايه', 'الاوردرات']","['late', 'order']"
['المنيو'],['Menu']
"['عايزة', 'اضيف', 'عنوان']","['show', 'add', 'address']"
"['عايزة', 'اسجل', 'عنوان', 'البيت']","['show', 'update_data', 'address', 'address']"
"['اغير', 'عنوان', 'البيت']","['change', 'address', 'address']"
"['غير', 'عنوان', 'البيت']","['change', 'address', 'address']"
"['اغير', 'رقم', 'الجوال']","['change', 'phone_number', 'phone_number']"
['ميل'],['ItemName']
['تشيكن'],['ItemName']
"['اغير', 'رقم', 'للرقم']","['change', 'phone_number', 'phone_number']"
"['3', 'بيتزا']","['item_number', 'ItemName']"
"['3', 'بصل']","['item_number', 'Exclude']"
['رقم'],['phone_number']
"['عنوان', 'البيت']","['address', 'address']"
"['تفرجيني', 'المنيو']","['show', 'Menu']"
"['اعرضلي', 'الكارت']","['show', 'card']"
"['امسح', 'عنوان', 'البيت']","['delete', 'address', 'address']"
['رقم'],['phone_number']
"['اشوف', 'الاوردرات', 'طلبتها', 'قبل']","['show', 'order', 'order', 'previous']"
"['اشوف', 'ايه']","['show', 'late']"
['مع'],['add']
"['الاوردر', 'رقم', 'للحين']","['order', 'phone_number', 'late']"
['شوف'],['show']
['اعرضلي'],['show']
"['اسجل', 'عنواني']","['update_data', 'address']"
['تفرجيني'],['show']
"['3', 'كبير']","['item_number', 'itemSize']"
"['اعرف', 'الاوردر', 'وقت', 'اد', 'ايه']","['show', 'order', 'late', 'late', 'late']"
"['تغيير', 'الموبايل']","['change', 'phone_number']"
"['هاخد', 'كبير']","['show', 'itemSize']"
['عنواني'],['address']
['اشوف'],['show']
"['عايزة', 'ساندوتش']","['show', 'ItemName']"
"['شوف', 'الطلبات', 'السابقة']","['show', 'order', 'previous']"
['امسح'],['delete']
"['طلباتي', 'طلبتها']","['order', 'order']"
"['تغيير', 'البيانات']","['change', 'update_data']"
['ايه'],['late']
"['عايزة', 'القائمة']","['show', 'Menu']"
['بدون'],['Exclude']
['الاوردر'],['order']
['اعرضلي'],['show']
['الاوردر'],['order']
['رقم'],['phone_number']
"['رقم', 'للرقم']","['phone_number', 'phone_number']"
"['اضيف', 'رقم']","['add', 'phone_number']"
"['اغير', 'للرقم']","['change', 'phone_number']"
['الفاتورة'],['invoice']
['منيو'],['Menu']
"['رقم', 'الجوال']","['phone_number', 'phone_number']"
['سلطة'],['ItemName']
['اوردر'],['order']
"['ايه', 'دلوقتي']","['late', 'late']"
['وريني'],['show']
"['اشوف', 'الطلبات', 'السابقة']","['show', 'order', 'previous']"
['عايزة'],['show']
['شوف'],['show']
['العنوان'],['address']
['العنوان'],['address']
['للرقم'],['phone_number']
['البيانات'],['update_data']
"['اغير', 'رقم', 'للرقم']","['change', 'phone_number', 'phone_number']"
['عنوان'],['address']
"['2', 'بيتزا', 'تشيكن', 'سوبريم', 'بصل']","['item_number', 'ItemName', 'ItemName', 'ItemName', 'Exclude']"
['تفرجيني'],['show']
['الفاتورة'],['invoice']
"['شوف', 'الاوردرات', 'طلبتها']","['show', 'order', 'order']"
['عنواني'],['address']
['الاوردر'],['order']
['العنوان'],['address']
"['اغير', 'رقم', 'الجوال']","['change', 'phone_number', 'phone_number']"
"['عايزة', 'اشوف']","['show', 'show']"
['قديش'],['show']
"['قائمة', 'الطعام']","['Menu', 'Menu']"
['الكارت'],['card']
"['تشيكن', 'ميل']","['ItemName', 'ItemName']"
"['الاوردر', 'ايه']","['order', 'late']"
"['احذف', 'العنوان']","['delete', 'address']"
['الاوردر'],['order']
['الطعام'],['Menu']
"['2', 'بيتزا']","['item_number', 'ItemName']"
"['عايزة', 'منيو']","['show', 'Menu']"
"['تغيير', 'البيانات']","['change', 'update_data']"
"['شوف', 'المنيو']","['show', 'Menu']"
"['تشيكن', 'مع']","['ItemName', 'add']"
['ايه'],['late']
['تشيكن'],['ItemName']
"['اضيف', 'عنوان']","['add', 'address']"
"['تعرضلي', 'منيو']","['show', 'Menu']"
"['شوف', 'المنيو']","['show', 'Menu']"
"['شوف', 'السندوتشات']","['show', 'ItemName']"
['امسح'],['delete']
"['الطلبات', 'القديمة']","['order', 'previous']"
"['شوف', 'الاوردرات']","['show', 'order']"
['شوف'],['show']
"['الغاء', 'العنوان']","['cancel', 'address']"
['عنواني'],['address']
"['اعرف', 'ايه']","['show', 'late']"
['الطلبات'],['order']
['الطلبات'],['order']
['كبير'],['itemSize']
['مع'],['add']
"['عايزة', 'الغي', 'العنوان']","['show', 'cancel', 'address']"
"['هاخد', '3', 'بيتزا', 'سوبر', 'سوبريم', 'مع']","['show', 'item_number', 'ItemName', 'ItemName', 'ItemName', 'add']"
['العنوان'],['address']
['الفاتورة'],['invoice']
['اشوف'],['show']
"['رقم', 'الجوال']","['phone_number', 'phone_number']"
"['3', 'كبير']","['item_number', 'itemSize']"
['العنوان'],['address']
['اشوف'],['show']
['المنيو'],['Menu']
['البيانات'],['update_data']
['المنيو'],['Menu']
"['كبير', 'غير', 'مع']","['itemSize', 'change', 'add']"
"['تعرضلي', 'المنيو']","['show', 'Menu']"
"['2', 'ساندوتش']","['item_number', 'ItemName']"
"['تغيير', 'البيانات']","['change', 'update_data']"
"['وريني', 'المنيو']","['show', 'Menu']"
['رقم'],['phone_number']
"['غير', 'رقم']","['change', 'phone_number']"
['كبيرة'],['itemSize']
['الكارت'],['card']
['عنواني'],['address']
['مع'],['add']
['اغير'],['change']
"['شوف', 'المنيو']","['show', 'Menu']"
['رقم'],['phone_number']
['رقم'],['phone_number']
['كبير'],['itemSize']
['الاوردر'],['order']
"['2', 'بيتزا']","['item_number', 'ItemName']"
"['عايزة', 'اغير']","['show', 'change']"
"['اعرضلي', 'منيو', 'بيتزا']","['show', 'Menu', 'ItemName']"
"['عايزة', 'قائمة', 'البيانات']","['show', 'Menu', 'update_data']"
"['نظره', 'طلبتها']","['show', 'order']"
"['3', 'بصل', 'غير', 'طحينه']","['item_number', 'Exclude', 'change', 'ingredients']"
"['تفرجيني', 'الطعام']","['show', 'Menu']"
['الاوردر'],['order']
['الاوردر'],['order']
['عايزة'],['show']
"['شوف', 'طلبتها']","['show', 'order']"
['عايزة'],['show']
['احذف'],['delete']
['الاوردر'],['order']
"['رقم', 'هاتفى', 'للرقم']","['phone_number', 'phone_number', 'phone_number']"
"['عايزة', 'العنوان']","['show', 'address']"
['غير'],['change']
"['عايزة', 'اغير', 'عنوان']","['show', 'change', 'address']"
"['3', 'ساندوتش', 'شيل']","['item_number', 'ItemName', 'edit']"
['رقم'],['phone_number']
['العنوان'],['address']
"['عنوان', 'البيت']","['address', 'address']"
['القائمة'],['Menu']
"['2', 'بيتزا']","['item_number', 'ItemName']"
['الطلبات'],['order']
['ايه'],['late']
"['اضيف', 'عنواني']","['add', 'address']"
"['ايه', 'الاوردر']","['late', 'order']"
"['اعرف', 'الاوردر']","['show', 'order']"
"['شوف', 'الكارت']","['show', 'card']"
['غير'],['change']
['قبل'],['previous']
['مع'],['add']
"['ايه', 'المنيو']","['late', 'Menu']"
['عنواني'],['address']
"['الغي', 'تشيكن']","['cancel', 'ItemName']"
"['الغي', 'العنوان']","['cancel', 'address']"
"['الاوردرات', 'القديمة']","['order', 'previous']"
['مع'],['add']
['المنيو'],['Menu']
['الطلبات'],['order']
"['اد', 'ايه']","['late', 'late']"
['البيانات'],['update_data']
"['عايزة', 'اعرف', 'ايه']","['show', 'show', 'late']"
['مع'],['add']
['اغير'],['change']
"['شوف', 'الطعام']","['show', 'Menu']"
"['غير', 'رقم', 'للرقم']","['change', 'phone_number', 'phone_number']"
"['اعرضلي', 'قائمة', 'الطعام']","['show', 'Menu', 'Menu']"
"['الغي', 'العنوان']","['cancel', 'address']"
"['اغير', 'رقم']","['change', 'phone_number']"
['المنيو'],['Menu']
['كام'],['invoice']
"['احذف', 'العنوان']","['delete', 'address']"
['عايزة'],['show']
"['عايزة', 'اغير', 'للرقم']","['show', 'change', 'phone_number']"
"['غير', 'رقم', 'الموبايل']","['change', 'phone_number', 'phone_number']"
"['مع', 'سلطة']","['add', 'ItemName']"
['مع'],['add']
"['الاوردر', 'اتنين', 'ساندوتش']","['order', 'item_number', 'ItemName']"
['الطلبات'],['order']
"['قائمة', 'تغيير', 'البيانات']","['Menu', 'change', 'update_data']"
['مع'],['add']
['ايه'],['late']
"['3', 'تشيكن', 'بصل']","['item_number', 'ItemName', 'Exclude']"
"['عايزة', 'رقم']","['show', 'phone_number']"
"['اضيف', 'عنواني']","['add', 'address']"
"['اشوف', 'القائمة']","['show', 'Menu']"
"['تبديل', 'لغة']","['edit', 'Language']"
"['اشوف', 'الطلبات', 'القديمة']","['show', 'order', 'previous']"
['البيانات'],['update_data']
['مع'],['add']
['قبل'],['previous']
['عايزة'],['show']
"['الاوردرات', 'السابقة']","['order', 'previous']"
['عايزة'],['show']
['الاوردر'],['order']
"['وريني', 'الاوردر']","['show', 'order']"
['اعرف'],['show']
['الطلبات'],['order']
"['اضيف', 'عنوان', 'البيت']","['add', 'address', 'address']"
"['اضيف', 'عنواني']","['add', 'address']"
['ايه'],['late']
"['3', 'بصل', 'مع']","['item_number', 'Exclude', 'add']"
['موبايلي'],['phone_number']
"['بيتزا', 'صغيرة']","['ItemName', 'itemSize']"
"['تبعتلي', 'الاوردر']","['show', 'order']"
['ايه'],['late']
['مع'],['add']
['واحد'],['item_number']
['الغي'],['cancel']
['الغي'],['cancel']
['مع'],['add']
"['احذف', 'تشيكن']","['delete', 'ItemName']"
"['قائمة', 'الطعام']","['Menu', 'Menu']"
"['تغيير', 'البيانات']","['change', 'update_data']"
"['رقم', 'الجوال']","['phone_number', 'phone_number']"
"['2', 'مع', 'سلطة']","['item_number', 'add', 'ItemName']"
['منيو'],['Menu']
"['عايزة', 'اغير']","['show', 'change']"
"['اغير', 'العنوان']","['change', 'address']"
['3'],['item_number']
['رقم'],['phone_number']
['الانجليزية'],['Language']
"['غير', 'بياناتي']","['change', 'update_data']"
['السابقة'],['previous']
"['اغير', 'رقم', 'الموبايل']","['change', 'phone_number', 'phone_number']"
"['امسح', 'سوبريم']","['delete', 'ItemName']"
['عنواني'],['address']
['رقم'],['phone_number']
"['اسجل', 'عنوان']","['update_data', 'address']"
"['عايزة', 'ساندوتش']","['show', 'ItemName']"
"['امسح', 'العنوان']","['delete', 'address']"
"['الاوردرات', 'السابقة']","['order', 'previous']"
['حذف'],['delete']
"['وريني', 'الاوردر']","['show', 'order']"
['عنوان'],['address']
['القائمة'],['Menu']
"['الاوردر', 'ايه']","['order', 'late']"
"['اغير', 'رقم', 'للرقم']","['change', 'phone_number', 'phone_number']"
"['تبديل', 'رقم']","['edit', 'phone_number']"
"['2', 'ساندوتش']","['item_number', 'ItemName']"
['ايه'],['late']
"['عايزة', 'اغير', 'عنواني']","['show', 'change', 'address']"
"['سلطة', 'كبير']","['ItemName', 'itemSize']"
"['3', 'مع', 'بدون']","['item_number', 'add', 'Exclude']"
"['الطلبات', 'ايه']","['order', 'late']"
['مع'],['add']
['الاوردر'],['order']
['ايه'],['late']
['شوف'],['show']
['الاوردر'],['order']
"['عايزة', 'احط', 'العنوان']","['show', 'add', 'address']"
['الطلبات'],['order']
"['اغير', 'رقم', 'الجوال']","['change', 'phone_number', 'phone_number']"
"['عايزة', 'اشوف']","['show', 'show']"
"['غير', 'رقم', 'الجوال']","['change', 'phone_number', 'phone_number']"
"['الاوردر', 'ايه']","['order', 'late']"
"['عايزة', 'القائمة', 'السابقة']","['show', 'Menu', 'previous']"
['الاوردر'],['order']
"['الغي', 'عنوان', 'البيت']","['cancel', 'address', 'address']"
"['اشوف', 'قبل']","['show', 'previous']"
['الاوردر'],['order']
"['اضيف', 'عنوان']","['add', 'address']"
['احدد'],['add']
"['سلطة', 'كبير']","['ItemName', 'itemSize']"
['العنوان'],['address']
"['ايه', 'تغيير', 'الموبايل']","['late', 'change', 'phone_number']"
"['الاوردر', 'رقم']","['order', 'phone_number']"
['حسابى'],['invoice']
"['اشوف', 'المنيو']","['show', 'Menu']"
['الغي'],['cancel']
['الاوردر'],['order']
"['عايزة', 'الغي', 'عنوان', 'البيت']","['show', 'cancel', 'address', 'address']"
"['احذف', 'العنوان']","['delete', 'address']"
['العنوان'],['address']
['الاوردر'],['order']
['الطلبات'],['order']
['غير'],['change']
"['اشوف', 'منيو']","['show', 'Menu']"
['امسح'],['delete']
"['الاوردر', 'اد', 'ايه']","['order', 'late', 'late']"
"['رقم', 'الموبايل']","['phone_number', 'phone_number']"
"['شوف', 'المنيو']","['show', 'Menu']"
"['عطيني', 'قائمة', 'تغيير', 'البيانات']","['show', 'Menu', 'change', 'update_data']"
"['عايزة', 'اسجل', 'عنوان', 'البيت']","['show', 'update_data', 'address', 'address']"
['العنوان'],['address']
"['رقم', 'الموبايل']","['phone_number', 'phone_number']"
"['اشوف', 'الاوردر']","['show', 'order']"
['مع'],['add']
"['عايزة', 'لغة']","['show', 'Language']"
"['عايزة', 'منيو']","['show', 'Menu']"
['ساندوتش'],['ItemName']
['الاوردر'],['order']
"['اشوف', 'الكارت']","['show', 'card']"
"['شوف', 'الكارت']","['show', 'card']"
"['كبير', 'غير', 'بصل', 'طحينه']","['itemSize', 'change', 'Exclude', 'ingredients']"
['اغير'],['change']
['الاوردر'],['order']
['هاخد'],['show']
"['عايزة', 'اشوف', 'الكارت']","['show', 'show', 'card']"
"['اغير', 'رقم']","['change', 'phone_number']"
"['تغيير', 'عنوان']","['change', 'address']"
['الكارت'],['card']
"['الغي', 'عنواني']","['cancel', 'address']"
"['اعرف', 'الاوردر']","['show', 'order']"
['عنوان'],['address']
['اشوف'],['show']
"['اشوف', 'الاوردر']","['show', 'order']"
['عنواني'],['address']
['امسح'],['delete']
"['اغير', 'رقم', 'للرقم']","['change', 'phone_number', 'phone_number']"
['تضيفلي'],['add']
['الطعام'],['Menu']
['عايزة'],['show']
['عنوان'],['address']
['الاوردر'],['order']
['تطلعنى'],['show']
"['عايزة', 'اضيف', 'عنواني']","['show', 'add', 'address']"
"['شوف', 'الطلبات', 'السابقة']","['show', 'order', 'previous']"
['الاوردر'],['order']
"['عايزة', 'اغير', 'بياناتي']","['show', 'change', 'update_data']"
['احذف'],['delete']
"['اعرف', 'الفاتورة']","['show', 'invoice']"
"['اعدل', 'عنواني']","['edit', 'address']"
['الفاتورة'],['invoice']
"['رقم', 'هاتفى', 'للرقم']","['phone_number', 'phone_number', 'phone_number']"
"['اعرضلي', 'طلبتها']","['show', 'order']"
['اضيف'],['add']
['الاوردر'],['order']
"['تفرجيني', 'الطعام', 'قبل']","['show', 'Menu', 'previous']"
['اعرضلي'],['show']
"['3', 'بيتزا']","['item_number', 'ItemName']"
"['2', 'بيتزا']","['item_number', 'ItemName']"
"['احط', 'العنوان']","['add', 'address']"
['عايزة'],['show']
"['شوف', 'المنيو']","['show', 'Menu']"
['اضيف'],['add']
"['شوف', 'منيو']","['show', 'Menu']"
"['عايزة', '3', 'بيتزا']","['show', 'item_number', 'ItemName']"
"['شوف', 'الكارت']","['show', 'card']"
['الاوردرات'],['order']
"['اضيف', 'عنوان']","['add', 'address']"
"['الغي', 'عنواني']","['cancel', 'address']"
"['تفرجيني', 'طلبتها']","['show', 'order']"
"['قائمة', 'الطعام']","['Menu', 'Menu']"
"['تغيير', 'البيانات']","['change', 'update_data']"
"['اضيف', 'عنوان']","['add', 'address']"
['الاوردر'],['order']
['تبعتلي'],['show']
['الطلبات'],['order']
['منيو'],['Menu']
"['عايزة', 'اضيف', 'عنوان', 'البيت']","['show', 'add', 'address', 'address']"
"['عايزة', 'اسجل', 'عنوان']","['show', 'update_data', 'address']"
['الاوردر'],['order']
"['شوف', 'منيو']","['show', 'Menu']"
"['اغير', 'رقم']","['change', 'phone_number']"
['عنواني'],['address']
['السابقة'],['previous']
['عنوان'],['address']
['عايزة'],['show']
['المنيو'],['Menu']
"['اشوف', 'قائمة', 'الطعام']","['show', 'Menu', 'Menu']"
['البيانات'],['update_data']
"['شوف', 'المنيو']","['show', 'Menu']"
"['الاوردر', 'رقم', 'لحد']","['order', 'phone_number', 'late']"
['العنوان'],['address']
"['اعرضلي', 'الكارت']","['show', 'card']"
"['غير', 'رقم', 'للرقم']","['change', 'phone_number', 'phone_number']"
"['اشوف', 'الاوردر']","['show', 'order']"
"['احدث', 'عنواني']","['update_data', 'address']"
['العنوان'],['address']
"['شوف', 'الطلبات', 'السابقة']","['show', 'order', 'previous']"
"['عطيني', 'الطلبات', 'طلبتها', 'قبل']","['show', 'order', 'order', 'previous']"
['الغي'],['cancel']
['الاوردر'],['order']
['تشيكن'],['ItemName']
['العنوان'],['address']
"['عنوان', 'البيت']","['address', 'address']"
"['الاوردر', 'رقم']","['order', 'phone_number']"
"['عايزة', 'اعرف', 'كام']","['show', 'show', 'invoice']"
"['شوف', 'قائمة', 'الطعام']","['show', 'Menu', 'Menu']"
"['3', 'كبير']","['item_number', 'itemSize']"
['ساندوتش'],['ItemName']
['تشيكن'],['ItemName']
"['اشوف', 'حسابى']","['show', 'invoice']"
['وقت'],['late']
"['نظره', 'الاوردرات']","['show', 'order']"
"['اضيف', 'عنوان']","['add', 'address']"
"['الاوردر', '2', 'تشيكن']","['order', 'item_number', 'ItemName']"
['الاوردر'],['order']
"['اعرضلي', 'منيو', 'سبكترا']","['show', 'Menu', 'location']"
"['اعرف', 'قديش', 'وقت', 'الاوردر']","['show', 'show', 'late', 'order']"
['اضيف'],['add']
"['تفرجيني', 'قبل']","['show', 'previous']"
"['اعرضلي', 'الاوردر']","['show', 'order']"
"['احذف', 'العنوان']","['delete', 'address']"
['عنواني'],['address']
['كام'],['invoice']
"['اشوف', 'منيو']","['show', 'Menu']"
['عايزة'],['show']
['الطلبات'],['order']
['عنوان'],['address']
['الفاتورة'],['invoice']
['احذف'],['delete']
['ايه'],['late']
"['عايزة', 'اتنين']","['show', 'item_number']"
"['تغيير', 'البيانات']","['change', 'update_data']"
['اغير'],['change']
"['عايزة', '2', 'بيتزا', 'تشيكن', 'كبير']","['show', 'item_number', 'ItemName', 'ItemName', 'itemSize']"
"['الغي', 'عنواني']","['cancel', 'address']"
['وقت'],['late']
"['الاوردر', 'مجاش']","['order', 'late']"
"['عايزة', 'احط', 'عنواني']","['show', 'add', 'address']"
"['اشوف', 'الاوردر']","['show', 'order']"
"['تفرجيني', 'المنيو']","['show', 'Menu']"
"['احدث', 'رقم', 'الموبايل']","['update_data', 'phone_number', 'phone_number']"
"['قائمة', 'تغيير', 'البيانات']","['Menu', 'change', 'update_data']"
['مع'],['add']
['ساندوتش'],['ItemName']
"['عنوان', 'البيت']","['address', 'address']"
['تبديل'],['edit']
['الاوردر'],['order']
"['رقم', 'الجوال']","['phone_number', 'phone_number']"
['رقم'],['phone_number']
['غير'],['change']
['رقم'],['phone_number']
['العنوان'],['address']
['اشوف'],['show']
['الطلبات'],['order']
"['الهابي', 'ميل']","['ItemName', 'ItemName']"
"['غير', 'العنوان']","['change', 'address']"
['كبير'],['itemSize']
"['عايزة', 'اشوف', 'الاوردر']","['show', 'show', 'order']"
['ماوصل'],['late']
"['2', 'مع']","['item_number', 'add']"
['الفاتورة'],['invoice']
['بيتزا'],['ItemName']
"['عايزة', 'احذف']","['show', 'delete']"
['مع'],['add']
['الاوردر'],['order']
['للرقم'],['phone_number']
"['اسجل', 'عنوان']","['update_data', 'address']"
['عنواني'],['address']
"['شوف', 'الكارت']","['show', 'card']"
['العنوان'],['address']
"['اضيف', 'العنوان']","['add', 'address']"
"['تبعتلي', 'قائمة']","['show', 'Menu']"
"['غير', 'البيانات']","['change', 'update_data']"
"['عنوان', 'البيت']","['address', 'address']"
"['اشوف', 'الاوردر', 'رقم']","['show', 'order', 'phone_number']"
